rank,freq_acumulada
1363,97.84331080935212
1364,97.85194620150688
1365,97.86058159366162
1366,97.86705813777769
1367,97.87353468189373
1368,97.8800112260098
1369,97.88648777012587
1370,97.89296431424192
1371,97.89944085835798
1372,97.90591740247405
1373,97.9123939465901
1374,97.91887049070615
1375,97.92534703482222
1376,97.93182357893828
1377,97.93830012305433
1378,97.9447766671704
1379,97.95125321128646
1380,97.95772975540251
1381,97.96420629951858
1382,97.97068284363463
1383,97.9771593877507
1384,97.98363593186676
1385,97.99011247598281
1386,97.99658902009888
1387,98.00306556421494
1388,98.00954210833099
1389,98.01601865244706
1390,98.02249519656311
1391,98.02897174067917
1392,98.03544828479524
1393,98.04192482891129
1394,98.04840137302735
1395,98.05487791714341
1396,98.06135446125947
1397,98.06783100537552
1398,98.07430754949159
1399,98.08078409360765
1400,98.0872606377237
1401,98.09373718183977
1402,98.10021372595583
1403,98.1066902700719
1404,98.11316681418795
1405,98.119643358304
1406,98.12611990242007
1407,98.13259644653613
1408,98.13907299065218
1409,98.14554953476825
1410,98.1520260788843
1411,98.15850262300036
1412,98.16497916711643
1413,98.1714557112325
1414,98.17793225534854
1415,98.1844087994646
1416,98.19088534358067
1417,98.19736188769672
1418,98.20383843181278
1419,98.21031497592885
1420,98.2167915200449
1421,98.22326806416096
1422,98.22974460827703
1423,98.23622115239309
1424,98.24269769650914
1425,98.24917424062521
1426,98.25565078474126
1427,98.26212732885732
1428,98.26860387297339
1429,98.27508041708944
1430,98.2815569612055
1431,98.28803350532156
1432,98.29451004943762
1433,98.30098659355369
1434,98.30746313766974
1435,98.3139396817858
1436,98.32041622590187
1437,98.32689277001792
1438,98.33336931413398
1439,98.33984585825004
1440,98.3463224023661
1441,98.35279894648215
1442,98.35927549059822
1443,98.36575203471428
1444,98.37222857883033
1445,98.3787051229464
1446,98.38518166706245
1447,98.39165821117851
1448,98.39813475529458
1449,98.40461129941063
1450,98.41108784352669
1451,98.41756438764276
1452,98.42404093175881
1453,98.43051747587486
1454,98.43699401999093
1455,98.44347056410699
1456,98.44994710822306
1457,98.45642365233911
1458,98.46290019645517
1459,98.46937674057124
1460,98.47585328468729
1461,98.48232982880334
1462,98.48880637291941
1463,98.49528291703547
1464,98.50175946115152
1465,98.50823600526759
1466,98.51471254938366
1467,98.5211890934997
1468,98.52766563761577
1469,98.53414218173184
1470,98.54061872584788
1471,98.54709526996395
1472,98.55357181408002
1473,98.56004835819606
1474,98.56652490231212
1475,98.5730014464282
1476,98.57947799054425
1477,98.5859545346603
1478,98.59243107877637
1479,98.59890762289243
1480,98.60538416700848
1481,98.61186071112455
1482,98.6183372552406
1483,98.62481379935666
1484,98.63129034347273
1485,98.63776688758878
1486,98.64424343170485
1487,98.6507199758209
1488,98.65719651993696
1489,98.66367306405303
1490,98.67014960816908
1491,98.67662615228514
1492,98.6831026964012
1493,98.68957924051726
1494,98.69605578463332
1495,98.7003734807107
1496,98.70469117678806
1497,98.70900887286544
1498,98.71332656894282
1499,98.71764426502018
1500,98.72196196109756
1501,98.72627965717493
1502,98.7305973532523
1503,98.73491504932967
1504,98.73923274540705
1505,98.74355044148443
1506,98.7478681375618
1507,98.75218583363917
1508,98.75650352971654
1509,98.76082122579392
1510,98.76513892187128
1511,98.76945661794866
1512,98.77377431402603
1513,98.7780920101034
1514,98.78240970618079
1515,98.78672740225815
1516,98.79104509833553
1517,98.7953627944129
1518,98.79968049049027
1519,98.80399818656764
1520,98.80831588264502
1521,98.8126335787224
1522,98.81695127479976
1523,98.82126897087714
1524,98.82558666695451
1525,98.82990436303189
1526,98.83422205910925
1527,98.83853975518663
1528,98.84285745126401
1529,98.84717514734137
1530,98.85149284341875
1531,98.85581053949612
1532,98.8601282355735
1533,98.86444593165086
1534,98.86876362772824
1535,98.87308132380562
1536,98.877399019883
1537,98.88171671596037
1538,98.88603441203773
1539,98.89035210811511
1540,98.89466980419247
1541,98.89898750026985
1542,98.90330519634722
1543,98.90762289242461
1544,98.91194058850198
1545,98.91625828457936
1546,98.92057598065672
1547,98.92489367673409
1548,98.92921137281147
1549,98.93352906888883
1550,98.93784676496621
1551,98.94216446104359
1552,98.94648215712097
1553,98.95079985319833
1554,98.95511754927571
1555,98.95943524535308
1556,98.96375294143044
1557,98.96807063750782
1558,98.9723883335852
1559,98.97670602966258
1560,98.98102372573995
1561,98.98534142181732
1562,98.98965911789469
1563,98.99397681397207
1564,98.99829451004943
1565,99.0026122061268
1566,99.00692990220419
1567,99.01124759828156
1568,99.01556529435894
1569,99.0198829904363
1570,99.02420068651368
1571,99.02851838259105
1572,99.03283607866842
1573,99.0371537747458
1574,99.04147147082317
1575,99.04578916690055
1576,99.05010686297791
1577,99.05442455905529
1578,99.05874225513266
1579,99.06305995121004
1580,99.0673776472874
1581,99.07169534336478
1582,99.07601303944216
1583,99.08033073551952
1584,99.0846484315969
1585,99.08896612767427
1586,99.09328382375165
1587,99.09760151982901
1588,99.10191921590639
1589,99.10623691198377
1590,99.11055460806114
1591,99.11487230413852
1592,99.11919000021588
1593,99.12350769629326
1594,99.12782539237062
1595,99.132143088448
1596,99.13646078452538
1597,99.14077848060275
1598,99.14509617668013
1599,99.14941387275749
1600,99.15373156883487
1601,99.15804926491224
1602,99.16236696098962
1603,99.16668465706698
1604,99.17100235314436
1605,99.17532004922174
1606,99.1796377452991
1607,99.18395544137648
1608,99.18827313745385
1609,99.19259083353123
1610,99.19690852960859
1611,99.20122622568599
1612,99.20554392176335
1613,99.20986161784072
1614,99.2141793139181
1615,99.21849700999546
1616,99.22281470607284
1617,99.2271324021502
1618,99.23145009822758
1619,99.23576779430496
1620,99.24008549038234
1621,99.2444031864597
1622,99.24872088253707
1623,99.25303857861445
1624,99.25735627469182
1625,99.2616739707692
1626,99.26599166684657
1627,99.27030936292395
1628,99.27462705900132
1629,99.2789447550787
1630,99.28326245115606
1631,99.28758014723343
1632,99.2918978433108
1633,99.29621553938817
1634,99.30053323546556
1635,99.30485093154293
1636,99.30916862762031
1637,99.31348632369767
1638,99.31780401977505
1639,99.32212171585242
1640,99.32643941192978
1641,99.33075710800718
1642,99.33507480408454
1643,99.33939250016192
1644,99.34371019623929
1645,99.34802789231667
1646,99.35234558839403
1647,99.35666328447141
1648,99.36098098054877
1649,99.36529867662615
1650,99.36961637270353
1651,99.3739340687809
1652,99.37825176485828
1653,99.38256946093564
1654,99.38688715701302
1655,99.39120485309039
1656,99.39552254916777
1657,99.39984024524514
1658,99.40415794132251
1659,99.40847563739989
1660,99.41279333347725
1661,99.41711102955463
1662,99.421428725632
1663,99.42574642170938
1664,99.43006411778676
1665,99.43438181386412
1666,99.4386995099415
1667,99.44301720601887
1668,99.44733490209624
1669,99.45165259817361
1670,99.45597029425099
1671,99.46028799032835
1672,99.46460568640573
1673,99.46892338248311
1674,99.47324107856048
1675,99.47755877463786
1676,99.48187647071522
1677,99.4861941667926
1678,99.49051186286997
1679,99.49482955894734
1680,99.49914725502472
1681,99.50346495110209
1682,99.50778264717947
1683,99.51210034325683
1684,99.51641803933421
1685,99.52073573541158
1686,99.52505343148896
1687,99.52937112756634
1688,99.5336888236437
1689,99.53800651972108
1690,99.54232421579844
1691,99.54448306383713
1692,99.54664191187582
1693,99.54880075991451
1694,99.55095960795319
1695,99.55311845599188
1696,99.55527730403057
1697,99.55743615206926
1698,99.55959500010795
1699,99.56175384814662
1700,99.56391269618533
1701,99.566071544224
1702,99.56823039226269
1703,99.57038924030137
1704,99.57254808834006
1705,99.57470693637875
1706,99.57686578441744
1707,99.57902463245613
1708,99.5811834804948
1709,99.58334232853349
1710,99.58550117657218
1711,99.58766002461087
1712,99.58981887264954
1713,99.59197772068823
1714,99.59413656872694
1715,99.59629541676561
1716,99.5984542648043
1717,99.60061311284298
1718,99.60277196088168
1719,99.60493080892036
1720,99.60708965695905
1721,99.60924850499774
1722,99.61140735303641
1723,99.61356620107512
1724,99.61572504911379
1725,99.61788389715248
1726,99.62004274519116
1727,99.62220159322985
1728,99.62436044126855
1729,99.62651928930723
1730,99.62867813734591
1731,99.63083698538459
1732,99.6329958334233
1733,99.63515468146197
1734,99.63731352950066
1735,99.63947237753933
1736,99.64163122557804
1737,99.64379007361673
1738,99.6459489216554
1739,99.64810776969409
1740,99.65026661773277
1741,99.65242546577147
1742,99.65458431381015
1743,99.65674316184884
1744,99.65890200988753
1745,99.6610608579262
1746,99.6632197059649
1747,99.66537855400358
1748,99.66753740204227
1749,99.66969625008095
1750,99.67185509811965
1751,99.67401394615834
1752,99.67617279419702
1753,99.6783316422357
1754,99.6804904902744
1755,99.68264933831308
1756,99.68480818635176
1757,99.68696703439045
1758,99.68912588242912
1759,99.69128473046783
1760,99.69344357850652
1761,99.6956024265452
1762,99.69776127458388
1763,99.69992012262256
1764,99.70207897066126
1765,99.70423781869994
1766,99.70639666673863
1767,99.70855551477732
1768,99.710714362816
1769,99.7128732108547
1770,99.71503205889337
1771,99.71719090693206
1772,99.71934975497075
1773,99.72150860300944
1774,99.72366745104813
1775,99.7258262990868
1776,99.7279851471255
1777,99.73014399516418
1778,99.73230284320287
1779,99.73446169124155
1780,99.73662053928024
1781,99.73877938731893
1782,99.74093823535762
1783,99.74309708339631
1784,99.74525593143498
1785,99.74741477947367
1786,99.74957362751236
1787,99.75173247555105
1788,99.75389132358973
1789,99.75605017162842
1790,99.7582090196671
1791,99.7603678677058
1792,99.76252671574449
1793,99.76468556378316
1794,99.76684441182185
1795,99.76900325986054
1796,99.77116210789923
1797,99.77332095593792
1798,99.7754798039766
1799,99.77763865201528
1800,99.77979750005397
1801,99.78195634809266
1802,99.78411519613134
1803,99.78627404417003
1804,99.78843289220872
1805,99.79059174024741
1806,99.7927505882861
1807,99.79490943632477
1808,99.79706828436346
1809,99.79922713240215
1810,99.80138598044084
1811,99.80354482847952
1812,99.8057036765182
1813,99.8078625245569
1814,99.81002137259559
1815,99.81218022063427
1816,99.81433906867295
1817,99.81649791671164
1818,99.81865676475033
1819,99.82081561278902
1820,99.82297446082771
1821,99.82513330886638
1822,99.82729215690507
1823,99.82945100494376
1824,99.83160985298245
1825,99.83376870102113
1826,99.83592754905982
1827,99.83808639709851
1828,99.8402452451372
1829,99.84240409317589
1830,99.84456294121456
1831,99.84672178925325
1832,99.84888063729194
1833,99.85103948533063
1834,99.85319833336932
1835,99.855357181408
1836,99.85751602944669
1837,99.85967487748538
1838,99.86183372552406
1839,99.86399257356274
1840,99.86615142160143
1841,99.86831026964012
1842,99.87046911767881
1843,99.8726279657175
1844,99.87478681375617
1845,99.87694566179486
1846,99.87910450983355
1847,99.88126335787224
1848,99.88342220591092
1849,99.88558105394961
1850,99.8877399019883
1851,99.88989875002699
1852,99.89205759806568
1853,99.89421644610435
1854,99.89637529414304
1855,99.89853414218173
1856,99.90069299022042
1857,99.90285183825911
1858,99.90501068629779
1859,99.90716953433648
1860,99.90932838237516
1861,99.91148723041385
1862,99.91364607845253
1863,99.91580492649122
1864,99.91796377452991
1865,99.9201226225686
1866,99.92228147060729
1867,99.92444031864596
1868,99.92659916668465
1869,99.92875801472334
1870,99.93091686276203
1871,99.93307571080071
1872,99.9352345588394
1873,99.9373934068781
1874,99.93955225491678
1875,99.94171110295547
1876,99.94386995099414
1877,99.94602879903283
1878,99.94818764707152
1879,99.95034649511021
1880,99.9525053431489
1881,99.95466419118758
1882,99.95682303922628
1883,99.95898188726495
1884,99.96114073530364
1885,99.96329958334232
1886,99.96545843138101
1887,99.96761727941971
1888,99.96977612745839
1889,99.97193497549708
1890,99.97409382353575
1891,99.97625267157446
1892,99.97841151961313
1893,99.98057036765182
1894,99.9827292156905
1895,99.98488806372919
1896,99.98704691176789
1897,99.98920575980657
1898,99.99136460784526
1899,99.99352345588393
1900,99.99568230392264
1901,99.99784115196131
1902,100.0
